Date,TotalRevenue,CostOfRevenue,GrossProfit,OperatingIncome,NetIncome,BasicEPS,DilutedEPS,EBITDA,TotalAssets,TotalLiabilitiesNetMinorityInterest,TotalEquityGrossMinorityInterest,TotalDebt,CashAndCashEquivalents,FreeCashFlow,OperatingCashFlow,CapitalExpenditure,DilutedAverageShares,TotalRevenue_var_pct,CostOfRevenue_var_pct,GrossProfit_var_pct,OperatingIncome_var_pct,NetIncome_var_pct,BasicEPS_var_pct,DilutedEPS_var_pct,EBITDA_var_pct,TotalAssets_var_pct,TotalLiabilitiesNetMinorityInterest_var_pct,TotalEquityGrossMinorityInterest_var_pct,TotalDebt_var_pct,CashAndCashEquivalents_var_pct,FreeCashFlow_var_pct,OperatingCashFlow_var_pct,CapitalExpenditure_var_pct,DilutedAverageShares_var_pct
2023-12-31,0.0,0.0,0.0,-11000000.0,-142000000.0,-1.548633,-1.548633,-170000000.0,1162000000.0,1327000000.0,-165000000.0,1317000000.0,305000000.0,-13000000.0,-13000000.0,,91693753.0,,,,,,,,,,,,,,,,,
2024-12-31,340493000.0,293235000.0,47258000.0,-49208000.0,-112764000.0,-1.23,-1.23,-87550000.0,1585026000.0,1762148000.0,-177122000.0,1556399000.0,67296000.0,-25228000.0,-25228000.0,,91678049.0,,,,-347.3454545454545,20.588732394366197,20.575113664761112,20.575113664761112,48.5,36.40499139414802,32.791861341371515,-7.346666666666667,18.177600607441153,-77.93573770491803,-94.06153846153846,-94.06153846153846,,-0.017126575678497968
2025-12-31,381951000.0,308429000.0,73522000.0,-51732000.0,-86967000.0,-0.95,-0.95,-44576000.0,1888893000.0,1916028000.0,-27135000.0,1666546000.0,38105000.0,-29455000.0,-29455000.0,,91544211.0,12.17587439389356,5.1815097106416355,55.57577553006898,-5.12924727686555,22.876982015536875,22.764227642276424,22.764227642276424,49.0850942318675,19.171105079664308,8.732524169366023,84.68005103826741,7.077041298535915,-43.377020922491674,-16.755192643094972,-16.755192643094972,,-0.14598696357510837
