fecha,exp,tipo,strike,oi,vol,iv
2026-09-24,2026-09-25,C,160.0,1,0,2.3184
2026-09-24,2026-09-25,C,165.0,6,5,1.8828
2026-09-24,2026-09-25,C,170.0,5,5,1.457
2026-09-24,2026-09-25,C,180.0,15,6,0.9082
2026-09-24,2026-09-25,C,185.0,35,6,0.5977
2026-09-24,2026-09-25,C,187.5,110,8,0.8115
2026-09-24,2026-09-25,C,190.0,741,37,0.648
2026-09-24,2026-09-25,C,192.5,471,73,0.8296
2026-09-24,2026-09-25,C,195.0,242,43,0.4238
2026-09-24,2026-09-25,C,197.5,194,2,0.5898
2026-09-24,2026-09-25,C,200.0,329,7,0.4375
2026-09-24,2026-09-25,C,202.5,90,19,1.1289
2026-09-24,2026-09-25,C,205.0,599,10,0.5781
2026-09-24,2026-09-25,C,207.5,68,43,1.4277
2026-09-24,2026-09-25,C,210.0,63,1,1.5674
2026-09-24,2026-09-25,C,215.0,4,1,1.8193
2026-09-24,2026-09-25,P,160.0,2,1,2.625
2026-09-24,2026-09-25,P,165.0,20,2,2.2793
2026-09-24,2026-09-25,P,170.0,127,1,0.9531
2026-09-24,2026-09-25,P,172.5,202,1,1.7617
2026-09-24,2026-09-25,P,175.0,104,10,1.5869
2026-09-24,2026-09-25,P,177.5,33,4,1.4111
2026-09-24,2026-09-25,P,180.0,208,2,0.8262
2026-09-24,2026-09-25,P,182.5,91,14,0.5156
2026-09-24,2026-09-25,P,185.0,193,181,0.5059
2026-09-24,2026-09-25,P,187.5,100,25,0.4863
2026-09-24,2026-09-25,P,190.0,371,7,0.3853
2026-09-24,2026-09-25,P,192.5,4,74,0.3862
2026-09-24,2026-09-25,P,195.0,24,1,0.668
2026-09-24,2026-10-02,C,165.0,5,0,0.7446
2026-09-24,2026-10-02,C,170.0,5,0,0.5449
2026-09-24,2026-10-02,C,175.0,5,0,0.7249
2026-09-24,2026-10-02,C,180.0,7,3,0.5195
2026-09-24,2026-10-02,C,182.5,1,1,0.4719
2026-09-24,2026-10-02,C,185.0,26,2,0.375
2026-09-24,2026-10-02,C,187.5,148,110,0.3945
2026-09-24,2026-10-02,C,190.0,138,3,0.3377
