fecha,exp,tipo,strike,oi,vol,iv
2026-09-24,2026-09-25,C,570.0,1,1,2.1802
2026-09-24,2026-09-25,C,585.0,3,3,2.0449
2026-09-24,2026-09-25,C,590.0,4,4,1.9541
2026-09-24,2026-09-25,C,600.0,4,1,1.7725
2026-09-24,2026-09-25,C,605.0,1,1,1.6814
2026-09-24,2026-09-25,C,607.5,18,1,1.4766
2026-09-24,2026-09-25,C,610.0,6,1,1.3359
2026-09-24,2026-09-25,C,612.5,1,0,1.4207
2026-09-24,2026-09-25,C,615.0,2,1,1.4316
2026-09-24,2026-09-25,C,617.5,4,3,1.3608
2026-09-24,2026-09-25,C,620.0,10,1,1.2993
2026-09-24,2026-09-25,C,622.5,8,8,1.1211
2026-09-24,2026-09-25,C,625.0,1,1,1.2117
2026-09-24,2026-09-25,C,630.0,24,1,1.1069
2026-09-24,2026-09-25,C,632.5,51,0,1.063
2026-09-24,2026-09-25,C,635.0,2,0,1.1353
2026-09-24,2026-09-25,C,640.0,12,1,1.0464
2026-09-24,2026-09-25,C,645.0,3,2,0.8804
2026-09-24,2026-09-25,C,650.0,60,9,0.7605
2026-09-24,2026-09-25,C,655.0,119,6,0.7556
2026-09-24,2026-09-25,C,660.0,47,5,0.6658
2026-09-24,2026-09-25,C,665.0,443,21,0.6172
2026-09-24,2026-09-25,C,670.0,328,14,0.5422
2026-09-24,2026-09-25,C,675.0,144,29,0.5188
2026-09-24,2026-09-25,C,680.0,105,9,0.5839
2026-09-24,2026-09-25,C,685.0,391,318,0.5527
2026-09-24,2026-09-25,C,690.0,90,303,0.5847
2026-09-24,2026-09-25,C,695.0,53,1,0.5132
2026-09-24,2026-09-25,C,700.0,112,3,0.773
2026-09-24,2026-09-25,C,710.0,20,1,0.7947
2026-09-24,2026-09-25,C,715.0,11,2,1.0432
2026-09-24,2026-09-25,C,720.0,4,1,1.1299
2026-09-24,2026-09-25,C,730.0,7,1,1.2959
2026-09-24,2026-09-25,C,740.0,4,1,1.5654
2026-09-24,2026-09-25,C,750.0,1,0,1.7229
2026-09-24,2026-09-25,C,770.0,2,1,2.02
2026-09-24,2026-09-25,C,780.0,1,0,2.1611
2026-09-24,2026-09-25,P,545.0,1,0,3.1519
2026-09-24,2026-09-25,P,550.0,13,1,3.0503
2026-09-24,2026-09-25,P,560.0,5,1,2.6797
2026-09-24,2026-09-25,P,570.0,18,38,2.4873
2026-09-24,2026-09-25,P,575.0,6,0,2.3916
2026-09-24,2026-09-25,P,580.0,8,2,2.2959
2026-09-24,2026-09-25,P,585.0,1,0,2.7063
2026-09-24,2026-09-25,P,590.0,2,5,2.105
2026-09-24,2026-09-25,P,595.0,2,5,2.0098
2026-09-24,2026-09-25,P,597.5,1,0,2.4348
2026-09-24,2026-09-25,P,600.0,32,1,1.9143
2026-09-24,2026-09-25,P,602.5,110,0,2.3262
2026-09-24,2026-09-25,P,605.0,37,0,2.2717
2026-09-24,2026-09-25,P,607.5,29,18,1.771
2026-09-24,2026-09-25,P,610.0,100,1,1.7229
2026-09-24,2026-09-25,P,612.5,63,28,1.6751
2026-09-24,2026-09-25,P,615.0,95,52,1.627
2026-09-24,2026-09-25,P,617.5,64,28,1.5786
2026-09-24,2026-09-25,P,620.0,23,1,1.5303
2026-09-24,2026-09-25,P,622.5,19,1,1.4819
2026-09-24,2026-09-25,P,625.0,2,0,0.9053
2026-09-24,2026-09-25,P,627.5,1,1,1.2888
2026-09-24,2026-09-25,P,630.0,52,4,0.7627
2026-09-24,2026-09-25,P,632.5,3,2,1.2864
2026-09-24,2026-09-25,P,635.0,5,1,1.2368
2026-09-24,2026-09-25,P,637.5,101,5,1.1931
2026-09-24,2026-09-25,P,640.0,138,2,0.769
2026-09-24,2026-09-25,P,645.0,91,1,0.5723
2026-09-24,2026-09-25,P,650.0,94,2,0.7847
2026-09-24,2026-09-25,P,655.0,77,1,0.7651
2026-09-24,2026-09-25,P,660.0,234,12,0.533
2026-09-24,2026-09-25,P,730.0,0,1,0.0
2026-09-24,2026-10-02,C,570.0,3,1,0.8272
2026-09-24,2026-10-02,C,590.0,4,4,0.6908
2026-09-24,2026-10-02,C,600.0,1,1,0.5429
2026-09-24,2026-10-02,C,615.0,1,1,0.5601
2026-09-24,2026-10-02,C,617.5,3,0,0.5328
2026-09-24,2026-10-02,C,620.0,6,3,0.5188
2026-09-24,2026-10-02,C,625.0,1,0,0.6404
2026-09-24,2026-10-02,C,630.0,5,1,0.6193
2026-09-24,2026-10-02,C,632.5,6,0,0.5991
2026-09-24,2026-10-02,C,640.0,7,2,0.5548
2026-09-24,2026-10-02,C,645.0,1,0,0.5318
2026-09-24,2026-10-02,C,650.0,31,1,0.5004
2026-09-24,2026-10-02,C,655.0,1,1,0.4843
2026-09-24,2026-10-02,C,660.0,14,3,0.4646
2026-09-24,2026-10-02,C,665.0,9,1,0.4674
2026-09-24,2026-10-02,C,670.0,7,1,0.4392
2026-09-24,2026-10-02,C,675.0,3,6,0.4317
2026-09-24,2026-10-02,C,680.0,12,11,0.4436
2026-09-24,2026-10-02,C,690.0,13,5,0.4509
2026-09-24,2026-10-02,C,700.0,42,5,0.45
2026-09-24,2026-10-02,C,710.0,54,11,0.3693
2026-09-24,2026-10-02,C,720.0,46,0,0.4267
2026-09-24,2026-10-02,C,730.0,1,0,0.6241
2026-09-24,2026-10-02,C,740.0,1,0,0.5598
2026-09-24,2026-10-02,C,750.0,5,1,0.504
2026-09-24,2026-10-02,C,760.0,3,1,0.6649
2026-09-24,2026-10-02,C,770.0,2,1,0.7166
2026-09-24,2026-10-02,C,780.0,1,0,0.764
2026-09-24,2026-10-02,C,790.0,1,0,0.8099
2026-09-24,2026-10-02,P,560.0,23,5,0.5581
2026-09-24,2026-10-02,P,570.0,61,1,0.6262
2026-09-24,2026-10-02,P,580.0,20,4,0.8212
2026-09-24,2026-10-02,P,590.0,7,4,0.759
2026-09-24,2026-10-02,P,600.0,2,1,0.5586
2026-09-24,2026-10-02,P,610.0,20,0,0.6348
2026-09-24,2026-10-02,P,630.0,4,5,0.5823
2026-09-24,2026-10-02,P,635.0,1,3,0.5023
2026-09-24,2026-10-02,P,640.0,4,2,0.5545
2026-09-24,2026-10-02,P,645.0,4,1,0.5252
2026-09-24,2026-10-02,P,650.0,1,1,0.4758
2026-09-24,2026-10-02,P,655.0,3,1,0.4049
2026-09-24,2026-10-02,P,660.0,6,5,0.4229
2026-09-24,2026-10-09,C,560.0,1,0,0.6766
2026-09-24,2026-10-09,C,600.0,2,0,0.6274
2026-09-24,2026-10-09,C,610.0,1,1,0.5821
2026-09-24,2026-10-09,C,620.0,7,9,0.5403
2026-09-24,2026-10-09,C,625.0,8,0,0.5208
2026-09-24,2026-10-09,C,630.0,3,4,0.5054
2026-09-24,2026-10-09,C,637.5,0,10,0.4797
2026-09-24,2026-10-09,C,640.0,3,12,0.475
2026-09-24,2026-10-09,C,650.0,9,3,0.4508
2026-09-24,2026-10-09,C,660.0,18,1,0.4182
2026-09-24,2026-10-09,C,670.0,8,7,0.4138
2026-09-24,2026-10-09,C,675.0,5,0,0.3794
2026-09-24,2026-10-09,C,680.0,1,6,0.375
2026-09-24,2026-10-09,C,690.0,27,35,0.3424
2026-09-24,2026-10-09,C,695.0,1,5,0.3491
2026-09-24,2026-10-09,C,700.0,25,25,0.3525
2026-09-24,2026-10-09,C,710.0,3,25,0.3467
