fecha,exp,tipo,strike,oi,vol,iv
2026-09-24,2026-09-25,C,45.0,9,18,3.1875
2026-09-24,2026-09-25,C,47.0,14,18,1.8594
2026-09-24,2026-09-25,C,48.0,13,10,3.1445
2026-09-24,2026-09-25,C,49.0,10,10,3.4688
2026-09-24,2026-09-25,C,50.0,362,163,1.457
2026-09-24,2026-09-25,C,51.0,7,17,1.6445
2026-09-24,2026-09-25,C,52.0,16,10,1.5449
2026-09-24,2026-09-25,C,53.0,4,14,0.9766
2026-09-24,2026-09-25,C,54.0,63,46,0.5703
2026-09-24,2026-09-25,C,55.0,354,772,0.5801
2026-09-24,2026-09-25,C,56.0,1949,4073,0.3203
2026-09-24,2026-09-25,C,57.0,11698,8205,0.3125
2026-09-24,2026-09-25,C,58.0,14002,4211,0.3828
2026-09-24,2026-09-25,C,59.0,7733,50,0.4766
2026-09-24,2026-09-25,C,60.0,6913,139,0.5625
2026-09-24,2026-09-25,C,61.0,2532,1,0.6563
2026-09-24,2026-09-25,C,62.0,5100,62,0.7813
2026-09-24,2026-09-25,C,63.0,3325,3,0.875
2026-09-24,2026-09-25,C,64.0,2073,325,1.0625
2026-09-24,2026-09-25,C,65.0,1381,2,1.0938
2026-09-24,2026-09-25,C,66.0,2734,1,1.1875
2026-09-24,2026-09-25,C,67.0,1225,20,1.375
2026-09-24,2026-09-25,P,49.0,1,0,1.0
2026-09-24,2026-09-25,P,50.0,176,2,0.9531
2026-09-24,2026-09-25,P,51.0,17,15,0.9531
2026-09-24,2026-09-25,P,52.0,232,2,0.6563
2026-09-24,2026-09-25,P,53.0,502,107,0.5156
2026-09-24,2026-09-25,P,54.0,2891,977,0.4063
2026-09-24,2026-09-25,P,55.0,6043,1583,0.3164
2026-09-24,2026-09-25,P,56.0,3256,19604,0.2695
2026-09-24,2026-09-25,P,57.0,26941,1108,0.2227
2026-09-24,2026-09-25,P,58.0,3373,6526,0.4141
2026-09-24,2026-09-25,P,59.0,345,551,0.7188
2026-09-24,2026-09-25,P,60.0,43,77,1.2383
2026-09-24,2026-09-25,P,61.0,50,77,1.1016
2026-09-24,2026-09-25,P,62.0,58,2,2.2852
2026-09-24,2026-09-25,P,63.0,7,1,3.2109
2026-09-24,2026-09-25,P,64.0,0,1,1.8594
2026-09-24,2026-09-25,P,65.0,1,2,2.168
