fecha,exp,tipo,strike,oi,vol,iv
2026-09-24,2026-09-25,C,115.0,122,2,1.7891
2026-09-24,2026-09-25,C,119.0,35,2,1.5156
2026-09-24,2026-09-25,C,120.0,134,28,1.4453
2026-09-24,2026-09-25,C,121.0,14,1,1.3789
2026-09-24,2026-09-25,C,122.0,31,2,1.3125
2026-09-24,2026-09-25,C,123.0,12,1,1.2422
2026-09-24,2026-09-25,C,124.0,17,4,1.1758
2026-09-24,2026-09-25,C,125.0,304,290,1.1094
2026-09-24,2026-09-25,C,126.0,22,38,1.0391
2026-09-24,2026-09-25,C,127.0,15,23,0.9727
2026-09-24,2026-09-25,C,128.0,18,33,0.9023
2026-09-24,2026-09-25,C,129.0,7,8,0.8359
2026-09-24,2026-09-25,C,130.0,270,345,0.8398
2026-09-24,2026-09-25,C,131.0,34,67,0.7676
2026-09-24,2026-09-25,C,132.0,33,561,0.6934
2026-09-24,2026-09-25,C,133.0,40,1172,0.668
2026-09-24,2026-09-25,C,134.0,22,5519,0.627
2026-09-24,2026-09-25,C,135.0,89,10586,0.6064
2026-09-24,2026-09-25,C,136.0,73,4292,0.5908
2026-09-24,2026-09-25,C,137.0,157,10053,0.583
2026-09-24,2026-09-25,C,138.0,390,14154,0.5776
2026-09-24,2026-09-25,C,139.0,392,9942,0.5781
2026-09-24,2026-09-25,C,140.0,2058,32767,0.5825
2026-09-24,2026-09-25,C,141.0,235,5648,0.5898
2026-09-24,2026-09-25,C,142.0,422,6092,0.6001
2026-09-24,2026-09-25,C,143.0,364,3250,0.6123
2026-09-24,2026-09-25,C,144.0,780,7457,0.625
2026-09-24,2026-09-25,C,145.0,2081,9789,0.6406
2026-09-24,2026-09-25,C,146.0,1533,3714,0.6563
2026-09-24,2026-09-25,C,147.0,2603,1454,0.6719
2026-09-24,2026-09-25,C,148.0,2181,3184,0.6934
2026-09-24,2026-09-25,C,149.0,1794,1205,0.7188
2026-09-24,2026-09-25,C,150.0,12147,9704,0.7266
2026-09-24,2026-09-25,C,152.5,5027,3679,0.7578
2026-09-24,2026-09-25,C,155.0,12425,3081,0.8203
2026-09-24,2026-09-25,C,157.5,7460,2005,0.9297
2026-09-24,2026-09-25,C,160.0,15414,5158,0.9375
2026-09-24,2026-09-25,C,162.5,4204,342,1.0
2026-09-24,2026-09-25,C,165.0,6816,1241,1.125
2026-09-24,2026-09-25,P,115.0,2048,485,1.2813
2026-09-24,2026-09-25,P,119.0,109,95,1.2031
2026-09-24,2026-09-25,P,120.0,1412,1210,1.0313
2026-09-24,2026-09-25,P,121.0,38,105,1.0938
2026-09-24,2026-09-25,P,122.0,462,501,1.0313
2026-09-24,2026-09-25,P,123.0,847,292,0.9844
2026-09-24,2026-09-25,P,124.0,609,92,0.9219
2026-09-24,2026-09-25,P,125.0,2423,2055,0.8984
2026-09-24,2026-09-25,P,126.0,76,1914,0.8672
2026-09-24,2026-09-25,P,127.0,961,591,0.8047
2026-09-24,2026-09-25,P,128.0,238,4173,0.7656
2026-09-24,2026-09-25,P,129.0,327,1246,0.6875
2026-09-24,2026-09-25,P,130.0,2685,13500,0.6758
2026-09-24,2026-09-25,P,131.0,508,3656,0.6367
2026-09-24,2026-09-25,P,132.0,933,7155,0.6055
2026-09-24,2026-09-25,P,133.0,700,13530,0.5801
2026-09-24,2026-09-25,P,134.0,1089,14066,0.5703
2026-09-24,2026-09-25,P,135.0,3593,25278,0.5625
2026-09-24,2026-09-25,P,136.0,1097,9930,0.5557
2026-09-24,2026-09-25,P,137.0,1286,14051,0.5518
2026-09-24,2026-09-25,P,138.0,3466,9983,0.5518
2026-09-24,2026-09-25,P,139.0,1996,3781,0.5576
2026-09-24,2026-09-25,P,140.0,5524,6060,0.5615
2026-09-24,2026-09-25,P,141.0,2273,1300,0.5703
