fecha,exp,tipo,strike,oi,vol,iv
2026-09-24,2026-09-25,C,150.0,3717,4,3.7031
2026-09-24,2026-09-25,C,152.5,164,3,3.5488
2026-09-24,2026-09-25,C,155.0,375,3,4.0781
2026-09-24,2026-09-25,C,157.5,27,2,2.1992
2026-09-24,2026-09-25,C,160.0,148,56,1.9766
2026-09-24,2026-09-25,C,162.5,130,1,2.7715
2026-09-24,2026-09-25,C,165.0,201,6,1.8262
2026-09-24,2026-09-25,C,167.5,129,1,1.793
2026-09-24,2026-09-25,C,170.0,447,42,1.2734
2026-09-24,2026-09-25,C,172.5,279,2,1.1641
2026-09-24,2026-09-25,C,175.0,510,12,0.8086
2026-09-24,2026-09-25,C,177.5,224,23,0.6455
2026-09-24,2026-09-25,C,180.0,1042,155,0.5576
2026-09-24,2026-09-25,C,182.5,520,225,0.5439
2026-09-24,2026-09-25,C,185.0,2229,2072,0.543
2026-09-24,2026-09-25,C,187.5,750,1858,0.5503
2026-09-24,2026-09-25,C,190.0,2574,3489,0.5645
2026-09-24,2026-09-25,C,192.5,1055,2496,0.5879
2026-09-24,2026-09-25,C,195.0,1952,1551,0.6201
2026-09-24,2026-09-25,C,197.5,1052,504,0.6582
2026-09-24,2026-09-25,C,200.0,4842,1983,0.6953
2026-09-24,2026-09-25,C,202.5,1094,445,0.7344
2026-09-24,2026-09-25,C,205.0,2104,434,0.793
2026-09-24,2026-09-25,C,207.5,337,166,0.8359
2026-09-24,2026-09-25,C,210.0,1570,104,0.9453
2026-09-24,2026-09-25,C,212.5,1157,23,0.9688
2026-09-24,2026-09-25,C,215.0,243,44,1.0781
2026-09-24,2026-09-25,C,217.5,663,5,1.1094
2026-09-24,2026-09-25,C,220.0,509,61,1.3828
2026-09-24,2026-09-25,C,222.5,267,1,1.2656
2026-09-24,2026-09-25,P,150.0,3226,39,1.4688
2026-09-24,2026-09-25,P,152.5,897,9,1.4844
2026-09-24,2026-09-25,P,155.0,1350,85,1.5078
2026-09-24,2026-09-25,P,157.5,1380,37,1.375
2026-09-24,2026-09-25,P,160.0,2307,220,1.125
2026-09-24,2026-09-25,P,162.5,662,17,1.0156
2026-09-24,2026-09-25,P,165.0,1432,153,0.9531
2026-09-24,2026-09-25,P,167.5,517,60,0.8438
2026-09-24,2026-09-25,P,170.0,1905,507,0.8477
2026-09-24,2026-09-25,P,172.5,1397,413,0.7188
2026-09-24,2026-09-25,P,175.0,2327,524,0.6406
2026-09-24,2026-09-25,P,177.5,2662,427,0.5781
2026-09-24,2026-09-25,P,180.0,2985,1844,0.5518
2026-09-24,2026-09-25,P,182.5,929,647,0.5425
2026-09-24,2026-09-25,P,185.0,3742,3825,0.5361
2026-09-24,2026-09-25,P,187.5,1110,680,0.5347
2026-09-24,2026-09-25,P,190.0,6334,265,0.5439
2026-09-24,2026-09-25,P,192.5,209,57,0.5898
2026-09-24,2026-09-25,P,195.0,283,62,0.5957
2026-09-24,2026-09-25,P,197.5,75,6,1.6304
2026-09-24,2026-09-25,P,200.0,201,28,0.9551
2026-09-24,2026-09-25,P,202.5,19,1,1.3906
2026-09-24,2026-09-25,P,205.0,48,5,1.4102
2026-09-24,2026-09-25,P,207.5,1,0,2.7939
2026-09-24,2026-09-25,P,210.0,23,17,1.8965
2026-09-24,2026-09-25,P,215.0,4,5,1.791
2026-09-24,2026-09-25,P,220.0,10,15,2.4219
2026-09-24,2026-09-25,P,222.5,0,1,1.8613
2026-09-24,2026-10-02,C,150.0,73,4,1.4136
2026-09-24,2026-10-02,C,152.5,3,2,1.5386
2026-09-24,2026-10-02,C,155.0,121,7,1.041
2026-09-24,2026-10-02,C,157.5,58,8,0.8735
2026-09-24,2026-10-02,C,160.0,222,3,0.8784
2026-09-24,2026-10-02,C,162.5,152,9,0.9722
2026-09-24,2026-10-02,C,165.0,226,6,0.6968
2026-09-24,2026-10-02,C,167.5,48,13,0.7686
2026-09-24,2026-10-02,C,170.0,406,20,0.7393
2026-09-24,2026-10-02,C,172.5,31,5,0.6296
2026-09-24,2026-10-02,C,175.0,290,57,0.6116
2026-09-24,2026-10-02,C,177.5,443,1,0.5916
2026-09-24,2026-10-02,C,180.0,282,30,0.5859
2026-09-24,2026-10-02,C,182.5,186,37,0.5906
2026-09-24,2026-10-02,C,185.0,532,331,0.5852
2026-09-24,2026-10-02,C,187.5,357,229,0.6433
2026-09-24,2026-10-02,C,190.0,5820,902,0.5785
2026-09-24,2026-10-02,C,192.5,872,78,0.5918
2026-09-24,2026-10-02,C,195.0,917,735,0.5977
2026-09-24,2026-10-02,C,197.5,692,34,0.592
2026-09-24,2026-10-02,C,200.0,2866,741,0.6113
2026-09-24,2026-10-02,C,202.5,939,143,0.606
2026-09-24,2026-10-02,C,205.0,928,311,0.6245
2026-09-24,2026-10-02,C,207.5,109,99,0.6104
2026-09-24,2026-10-02,C,210.0,1617,371,0.6384
2026-09-24,2026-10-02,C,212.5,311,10,0.6206
2026-09-24,2026-10-02,C,215.0,175,56,0.665
2026-09-24,2026-10-02,C,217.5,111,1,0.6763
2026-09-24,2026-10-02,C,220.0,4455,715,0.6807
2026-09-24,2026-10-02,C,222.5,39,2,0.7285
2026-09-24,2026-10-02,P,150.0,1015,79,0.6777
2026-09-24,2026-10-02,P,152.5,914,11,0.6709
2026-09-24,2026-10-02,P,155.0,1906,74,0.6416
2026-09-24,2026-10-02,P,157.5,1289,31,0.625
2026-09-24,2026-10-02,P,160.0,970,142,0.6152
2026-09-24,2026-10-02,P,162.5,300,33,0.5952
2026-09-24,2026-10-02,P,165.0,1387,282,0.5772
2026-09-24,2026-10-02,P,167.5,201,87,0.5591
2026-09-24,2026-10-02,P,170.0,974,203,0.561
2026-09-24,2026-10-02,P,172.5,796,178,0.5593
2026-09-24,2026-10-02,P,175.0,870,379,0.5435
2026-09-24,2026-10-02,P,177.5,236,134,0.5554
2026-09-24,2026-10-02,P,180.0,1394,429,0.5386
2026-09-24,2026-10-02,P,182.5,384,87,0.5616
2026-09-24,2026-10-02,P,185.0,585,152,0.5367
2026-09-24,2026-10-02,P,187.5,220,220,0.552
2026-09-24,2026-10-02,P,190.0,566,243,0.5619
2026-09-24,2026-10-02,P,192.5,105,14,0.5601
2026-09-24,2026-10-02,P,195.0,156,14,0.5563
2026-09-24,2026-10-02,P,197.5,152,10,0.596
2026-09-24,2026-10-02,P,200.0,189,18,0.562
2026-09-24,2026-10-02,P,205.0,16,3,0.6172
2026-09-24,2026-10-02,P,210.0,3,2,0.7927
2026-09-24,2026-10-02,P,220.0,2,30,0.7632
2026-09-24,2026-10-09,C,150.0,82,1,0.7808
2026-09-24,2026-10-09,C,152.5,80,150,0.7937
2026-09-24,2026-10-09,C,155.0,25,1,0.5615
2026-09-24,2026-10-09,C,157.5,3,1,0.6931
2026-09-24,2026-10-09,C,160.0,124,1,0.6003
2026-09-24,2026-10-09,C,162.5,17,2,0.6697
2026-09-24,2026-10-09,C,165.0,21,1,0.6377
2026-09-24,2026-10-09,C,167.5,12,1,0.5558
2026-09-24,2026-10-09,C,170.0,103,5,0.5547
2026-09-24,2026-10-09,C,172.5,34,3,0.6096
2026-09-24,2026-10-09,C,175.0,308,2,0.563
2026-09-24,2026-10-09,C,177.5,136,7,0.5455
2026-09-24,2026-10-09,C,180.0,375,8,0.5574
2026-09-24,2026-10-09,C,182.5,159,8,0.5599
2026-09-24,2026-10-09,C,185.0,157,192,0.5728
2026-09-24,2026-10-09,C,187.5,193,55,0.571
2026-09-24,2026-10-09,C,190.0,651,192,0.5767
2026-09-24,2026-10-09,C,192.5,209,16,0.575
2026-09-24,2026-10-09,C,195.0,180,52,0.5815
2026-09-24,2026-10-09,C,197.5,90,22,0.5779
2026-09-24,2026-10-09,C,200.0,546,80,0.582
2026-09-24,2026-10-09,C,202.5,84,7,0.5912
2026-09-24,2026-10-09,C,205.0,126,21,0.6069
2026-09-24,2026-10-09,C,207.5,46,2,0.6116
2026-09-24,2026-10-09,C,210.0,246,49,0.6067
2026-09-24,2026-10-09,C,212.5,16,5,0.6016
2026-09-24,2026-10-09,C,215.0,124,6,0.6167
2026-09-24,2026-10-09,C,217.5,105,163,0.6277
2026-09-24,2026-10-09,C,220.0,482,18,0.6448
2026-09-24,2026-10-09,P,150.0,309,15,0.6299
2026-09-24,2026-10-09,P,152.5,71,5,0.6143
2026-09-24,2026-10-09,P,155.0,183,27,0.6047
2026-09-24,2026-10-09,P,157.5,184,4,0.5691
2026-09-24,2026-10-09,P,160.0,666,150,0.5745
2026-09-24,2026-10-09,P,162.5,723,20,0.5671
2026-09-24,2026-10-09,P,165.0,245,39,0.5403
2026-09-24,2026-10-09,P,167.5,89,11,0.5476
2026-09-24,2026-10-09,P,170.0,1414,224,0.5415
2026-09-24,2026-10-09,P,172.5,81,10,0.5354
2026-09-24,2026-10-09,P,175.0,281,68,0.5405
2026-09-24,2026-10-09,P,177.5,36,14,0.5396
2026-09-24,2026-10-09,P,180.0,295,419,0.541
2026-09-24,2026-10-09,P,182.5,43,28,0.5494
2026-09-24,2026-10-09,P,185.0,175,219,0.5625
2026-09-24,2026-10-09,P,187.5,114,3,0.5193
2026-09-24,2026-10-09,P,190.0,494,210,0.5178
2026-09-24,2026-10-09,P,192.5,320,10,0.5645
2026-09-24,2026-10-09,P,195.0,93,1,0.5177
2026-09-24,2026-10-09,P,197.5,13,3,0.5314
2026-09-24,2026-10-09,P,200.0,46,14,0.5546
2026-09-24,2026-10-09,P,220.0,1,0,0.5391
