fecha,exp,tipo,strike,oi,vol,iv
2026-09-24,2026-10-16,C,20.0,3,1,1.1563
2026-09-24,2026-10-16,C,22.5,220,4,0.3467
2026-09-24,2026-10-16,C,25.0,1209,1,0.415
2026-09-24,2026-10-16,P,20.0,5,9,0.6084
2026-09-24,2026-10-16,P,22.5,48,25,0.5596
2026-09-24,2026-11-20,C,20.0,584,42,0.4395
2026-09-24,2026-11-20,C,22.5,857,93,0.3701
2026-09-24,2026-11-20,C,25.0,554,11,0.2988
2026-09-24,2026-11-20,P,20.0,175,32,0.4473
2026-09-24,2026-11-20,P,22.5,590,500,0.6309
2026-09-24,2026-11-20,P,25.0,216,148,0.7554
2026-09-25,2026-10-16,C,20.0,3,1,0.8164
2026-09-25,2026-10-16,C,22.5,220,3,0.2861
2026-09-25,2026-10-16,C,25.0,1208,1,0.332
2026-09-25,2026-10-16,P,20.0,5,3,0.6621
2026-09-25,2026-10-16,P,22.5,54,2,0.5225
2026-09-25,2026-11-20,C,20.0,584,42,0.5068
2026-09-25,2026-11-20,C,22.5,857,267,0.3594
2026-09-25,2026-11-20,C,25.0,554,97,0.3174
2026-09-25,2026-11-20,P,20.0,177,32,0.4785
2026-09-25,2026-11-20,P,22.5,1071,1082,0.3682
2026-09-25,2026-11-20,P,25.0,216,148,0.3843
