fecha,exp,tipo,strike,oi,vol,iv
2026-09-24,2026-09-25,C,485.0,1,0,1.2734
2026-09-24,2026-09-25,C,500.0,20,55,2.1731
2026-09-24,2026-09-25,C,510.0,1,0,1.7832
2026-09-24,2026-09-25,C,520.0,0,1,1.6199
2026-09-24,2026-09-25,C,530.0,2,1,1.1228
2026-09-24,2026-09-25,C,535.0,1,0,1.0244
2026-09-24,2026-09-25,C,540.0,21,20,0.8491
2026-09-24,2026-09-25,C,545.0,3,1,0.936
2026-09-24,2026-09-25,C,547.5,1,1,0.8806
2026-09-24,2026-09-25,C,550.0,4,1,0.6277
2026-09-24,2026-09-25,C,552.5,3,1,0.6123
2026-09-24,2026-09-25,C,555.0,5,2,0.49
2026-09-24,2026-09-25,C,557.5,1,1,0.3684
2026-09-24,2026-09-25,C,560.0,20,9,0.3032
2026-09-24,2026-09-25,C,562.5,61,83,0.2805
2026-09-24,2026-09-25,C,565.0,39,22,0.2566
2026-09-24,2026-09-25,C,567.5,364,29,0.2969
2026-09-24,2026-09-25,C,570.0,162,244,0.2637
2026-09-24,2026-09-25,C,572.5,41,50,0.3174
2026-09-24,2026-09-25,C,575.0,133,70,0.3262
2026-09-24,2026-09-25,C,577.5,68,2,0.312
2026-09-24,2026-09-25,C,580.0,170,30,0.2896
2026-09-24,2026-09-25,C,582.5,60,10,0.5439
2026-09-24,2026-09-25,C,585.0,159,16,0.5344
2026-09-24,2026-09-25,C,587.5,25,5,0.5459
2026-09-24,2026-09-25,C,590.0,143,8,1.0671
2026-09-24,2026-09-25,C,592.5,58,5,0.6187
2026-09-24,2026-09-25,C,595.0,42,21,1.1792
2026-09-24,2026-09-25,C,597.5,11,8,0.8481
2026-09-24,2026-09-25,C,600.0,83,6,1.1353
2026-09-24,2026-09-25,C,602.5,41,6,1.1663
2026-09-24,2026-09-25,C,605.0,24,2,1.1877
2026-09-24,2026-09-25,C,610.0,33,5,1.2996
2026-09-24,2026-09-25,C,615.0,28,1,1.6138
2026-09-24,2026-09-25,C,617.5,10,0,1.6636
2026-09-24,2026-09-25,C,620.0,29,1,1.7129
2026-09-24,2026-09-25,C,625.0,28,1,1.8098
