fecha,exp,tipo,strike,oi,vol,iv
2026-09-24,2026-09-25,C,250.0,1,0,2.8272
2026-09-24,2026-09-25,C,270.0,3,0,1.9834
2026-09-24,2026-09-25,C,275.0,3,0,1.7832
2026-09-24,2026-09-25,C,290.0,1,41,1.0273
2026-09-24,2026-09-25,C,295.0,2,1,0.7656
2026-09-24,2026-09-25,C,300.0,34,59,0.4866
2026-09-24,2026-09-25,C,302.5,9,97,0.3499
2026-09-24,2026-09-25,C,305.0,76,309,0.3267
2026-09-24,2026-09-25,C,307.5,156,166,0.2849
2026-09-24,2026-09-25,C,310.0,347,106,0.3164
2026-09-24,2026-09-25,C,312.5,208,26,0.2891
2026-09-24,2026-09-25,C,315.0,141,176,0.4131
2026-09-24,2026-09-25,C,317.5,234,24,0.415
2026-09-24,2026-09-25,C,320.0,327,18,0.502
2026-09-24,2026-09-25,C,322.5,154,28,0.4531
2026-09-24,2026-09-25,C,325.0,443,26,0.5078
2026-09-24,2026-09-25,C,327.5,70,28,0.6875
2026-09-24,2026-09-25,C,330.0,176,8,0.7441
2026-09-24,2026-09-25,C,332.5,54,1,1.2798
2026-09-24,2026-09-25,C,335.0,102,7,0.7344
2026-09-24,2026-09-25,C,337.5,14,2,1.439
2026-09-24,2026-09-25,C,340.0,149,9,0.8047
2026-09-24,2026-09-25,C,342.5,4,2,1.5918
2026-09-24,2026-09-25,C,345.0,126,2,1.6563
2026-09-24,2026-09-25,C,347.5,22,19,0.9453
2026-09-24,2026-09-25,C,350.0,140,2,0.8438
2026-09-24,2026-09-25,C,352.5,14,0,1.8818
2026-09-24,2026-09-25,C,355.0,21,1,1.9512
2026-09-24,2026-09-25,C,357.5,5,0,1.1719
2026-09-24,2026-09-25,C,360.0,125,2,2.0869
2026-09-24,2026-09-25,C,365.0,80,4,1.2891
2026-09-24,2026-09-25,P,245.0,188,8,1.375
2026-09-24,2026-09-25,P,250.0,231,8,2.2197
2026-09-24,2026-09-25,P,255.0,211,1,1.3125
2026-09-24,2026-09-25,P,260.0,259,6,1.1875
2026-09-24,2026-09-25,P,265.0,196,60,1.5137
2026-09-24,2026-09-25,P,270.0,155,14,1.4023
2026-09-24,2026-09-25,P,275.0,37,29,0.9023
2026-09-24,2026-09-25,P,280.0,160,87,0.8516
2026-09-24,2026-09-25,P,285.0,78,3,0.5078
2026-09-24,2026-09-25,P,287.5,82,1,0.6816
2026-09-24,2026-09-25,P,290.0,315,5,0.5742
2026-09-24,2026-09-25,P,292.5,132,23,0.4941
2026-09-24,2026-09-25,P,295.0,771,143,0.4209
2026-09-24,2026-09-25,P,297.5,319,159,0.4136
2026-09-24,2026-09-25,P,300.0,857,175,0.3618
2026-09-24,2026-09-25,P,302.5,232,52,0.3809
2026-09-24,2026-09-25,P,305.0,991,141,0.3379
2026-09-24,2026-09-25,P,307.5,362,30,0.4832
2026-09-24,2026-09-25,P,310.0,250,18,0.5376
2026-09-24,2026-09-25,P,312.5,225,33,0.7117
2026-09-24,2026-09-25,P,315.0,275,147,0.5439
2026-09-24,2026-09-25,P,317.5,7,4,0.583
2026-09-24,2026-09-25,P,320.0,4,1,0.7022
2026-09-24,2026-09-25,P,322.5,0,1,0.7954
2026-09-24,2026-09-25,P,325.0,0,6,0.8389
2026-09-24,2026-09-25,P,330.0,0,5,0.9917
2026-09-24,2026-09-25,P,335.0,0,10,1.1953
2026-09-24,2026-09-25,P,337.5,0,4,1.2568
2026-09-24,2026-09-25,P,340.0,0,29,1.2217
2026-09-24,2026-09-25,P,345.0,0,4,1.2012
2026-09-24,2026-09-25,P,350.0,0,1,1.5576
2026-09-24,2026-09-25,P,355.0,0,2,1.5254
2026-09-24,2026-10-02,C,280.0,9,5,0.5581
2026-09-24,2026-10-02,C,285.0,1,0,0.511
2026-09-24,2026-10-02,C,295.0,1,0,0.3578
2026-09-24,2026-10-02,C,300.0,26,33,0.3084
2026-09-24,2026-10-02,C,302.5,10,86,0.282
2026-09-24,2026-10-02,C,305.0,26,95,0.2808
2026-09-24,2026-10-02,C,307.5,2476,64,0.2659
2026-09-24,2026-10-02,C,310.0,283,27,0.267
2026-09-24,2026-10-02,C,312.5,2498,82,0.2671
2026-09-24,2026-10-02,C,315.0,129,296,0.268
2026-09-24,2026-10-02,C,317.5,21,13,0.2684
2026-09-24,2026-10-02,C,320.0,355,9,0.2908
2026-09-24,2026-10-02,C,322.5,16,8,0.2976
2026-09-24,2026-10-02,C,325.0,71,19,0.3049
2026-09-24,2026-10-02,C,327.5,23,8,0.3081
2026-09-24,2026-10-02,C,330.0,101,7,0.3149
2026-09-24,2026-10-02,C,332.5,25,1,0.3926
2026-09-24,2026-10-02,C,335.0,55,1,0.4397
2026-09-24,2026-10-02,C,337.5,5,1,0.3765
2026-09-24,2026-10-02,C,340.0,249,1,0.3687
2026-09-24,2026-10-02,C,342.5,12,9,0.3999
2026-09-24,2026-10-02,C,345.0,23,1,0.5549
2026-09-24,2026-10-02,C,347.5,158,1,0.502
2026-09-24,2026-10-02,C,350.0,24,2,0.523
2026-09-24,2026-10-02,C,355.0,38,3,0.3516
2026-09-24,2026-10-02,C,360.0,58,3,0.6089
2026-09-24,2026-10-02,C,365.0,12,1,0.6499
2026-09-24,2026-10-02,P,245.0,18,4,0.8076
2026-09-24,2026-10-02,P,250.0,77,4,0.7446
2026-09-24,2026-10-02,P,255.0,58,1,0.7109
2026-09-24,2026-10-02,P,260.0,25,4,0.5088
2026-09-24,2026-10-02,P,265.0,76,4,0.416
2026-09-24,2026-10-02,P,270.0,45,12,0.4043
2026-09-24,2026-10-02,P,275.0,267,101,0.3833
2026-09-24,2026-10-02,P,280.0,106,11,0.3982
2026-09-24,2026-10-02,P,282.5,152,0,0.363
2026-09-24,2026-10-02,P,285.0,161,29,0.3213
2026-09-24,2026-10-02,P,287.5,5,42,0.2961
2026-09-24,2026-10-02,P,290.0,128,10,0.3005
2026-09-24,2026-10-02,P,292.5,44,28,0.3364
2026-09-24,2026-10-02,P,295.0,186,30,0.3392
2026-09-24,2026-10-02,P,297.5,534,2,0.3394
2026-09-24,2026-10-02,P,300.0,167,10,0.2627
2026-09-24,2026-10-02,P,302.5,44,35,0.2969
2026-09-24,2026-10-02,P,305.0,234,47,0.3036
2026-09-24,2026-10-02,P,307.5,202,6,0.3278
2026-09-24,2026-10-02,P,310.0,143,25,0.329
2026-09-24,2026-10-02,P,312.5,54,7,0.339
2026-09-24,2026-10-02,P,315.0,119,93,0.3477
2026-09-24,2026-10-02,P,317.5,31,7,0.3663
2026-09-24,2026-10-02,P,320.0,100,1,0.3726
2026-09-24,2026-10-02,P,322.5,57,1,0.4589
2026-09-24,2026-10-02,P,325.0,176,32,0.4607
2026-09-24,2026-10-02,P,327.5,26,6,0.5038
2026-09-24,2026-10-02,P,330.0,238,2,0.5205
2026-09-24,2026-10-02,P,332.5,0,1,0.562
2026-09-24,2026-10-02,P,335.0,15,1,0.5848
2026-09-24,2026-10-02,P,340.0,1,1,0.6462
2026-09-24,2026-10-02,P,345.0,1,4,0.5044
2026-09-24,2026-10-09,C,300.0,1,1,0.3055
2026-09-24,2026-10-09,C,305.0,31,5,0.2719
2026-09-24,2026-10-09,C,307.5,10,1,0.2938
2026-09-24,2026-10-09,C,310.0,111,36,0.2628
2026-09-24,2026-10-09,C,312.5,17,8,0.2581
2026-09-24,2026-10-09,C,315.0,47,31,0.26
2026-09-24,2026-10-09,C,317.5,6,3,0.2825
2026-09-24,2026-10-09,C,320.0,433,4,0.2629
2026-09-24,2026-10-09,C,325.0,420,11,0.2703
2026-09-24,2026-10-09,C,327.5,3,1,0.272
2026-09-24,2026-10-09,C,330.0,521,3,0.2841
2026-09-24,2026-10-09,C,335.0,496,9,0.3678
2026-09-24,2026-10-09,C,340.0,32,18,0.3123
2026-09-24,2026-10-09,C,345.0,10,6,0.4336
2026-09-24,2026-10-09,C,350.0,70,16,0.3691
2026-09-24,2026-10-09,C,355.0,42,6,0.3311
2026-09-24,2026-10-09,C,360.0,31,7,0.5073
2026-09-24,2026-10-09,C,365.0,24,2,0.5662
2026-09-24,2026-10-09,P,245.0,39,2,0.4629
2026-09-24,2026-10-09,P,250.0,23,4,0.4385
2026-09-24,2026-10-09,P,255.0,9,2,0.419
2026-09-24,2026-10-09,P,260.0,25,22,0.4453
2026-09-24,2026-10-09,P,265.0,25,4,0.4448
2026-09-24,2026-10-09,P,270.0,21,33,0.3799
2026-09-24,2026-10-09,P,275.0,37,7,0.3479
2026-09-24,2026-10-09,P,280.0,414,1,0.3855
2026-09-24,2026-10-09,P,285.0,423,17,0.3163
2026-09-24,2026-10-09,P,287.5,20,6,0.2979
2026-09-24,2026-10-09,P,290.0,191,53,0.2922
2026-09-24,2026-10-09,P,292.5,32,2,0.3261
2026-09-24,2026-10-09,P,295.0,111,2,0.2994
2026-09-24,2026-10-09,P,297.5,13,1,0.2887
2026-09-24,2026-10-09,P,300.0,93,28,0.291
2026-09-24,2026-10-09,P,302.5,15,1,0.3225
2026-09-24,2026-10-09,P,305.0,75,6,0.2947
2026-09-24,2026-10-09,P,307.5,15,6,0.3104
2026-09-24,2026-10-09,P,310.0,63,5,0.3191
2026-09-24,2026-10-09,P,312.5,11,0,0.3209
2026-09-24,2026-10-09,P,315.0,36,3,0.3268
2026-09-24,2026-10-09,P,320.0,36,2,0.3593
2026-09-24,2026-10-09,P,325.0,24,1,0.3867
2026-09-24,2026-10-09,P,330.0,9,3,0.4198
2026-09-24,2026-10-09,P,335.0,10,1,0.4565
2026-09-24,2026-10-09,P,340.0,4,1,0.4961
2026-09-24,2026-10-09,P,345.0,2,2,0.5366
2026-09-25,2026-09-25,C,270.0,3,0,1.5244
2026-09-25,2026-09-25,C,275.0,3,0,1.3369
2026-09-25,2026-09-25,C,290.0,20,41,0.835
2026-09-25,2026-09-25,C,295.0,2,1,0.5674
2026-09-25,2026-09-25,C,300.0,48,42,0.7344
2026-09-25,2026-09-25,C,302.5,28,8,0.6587
2026-09-25,2026-09-25,C,305.0,269,85,0.523
2026-09-25,2026-09-25,C,307.5,238,212,0.2337
2026-09-25,2026-09-25,C,310.0,284,397,0.0567
2026-09-25,2026-09-25,C,312.5,206,144,0.1055
2026-09-25,2026-09-25,C,315.0,194,44,0.1641
2026-09-25,2026-09-25,C,317.5,220,8,0.3008
2026-09-25,2026-09-25,C,320.0,318,32,0.4102
2026-09-25,2026-09-25,C,322.5,150,8,0.3281
2026-09-25,2026-09-25,C,325.0,423,26,0.4981
2026-09-25,2026-09-25,C,327.5,70,1,0.4297
2026-09-25,2026-09-25,C,330.0,173,4,1.0762
2026-09-25,2026-09-25,C,332.5,54,1,0.5938
2026-09-25,2026-09-25,C,335.0,104,1,0.6602
2026-09-25,2026-09-25,C,337.5,14,2,1.2422
2026-09-25,2026-09-25,C,340.0,149,9,0.7344
2026-09-25,2026-09-25,C,342.5,4,2,1.479
2026-09-25,2026-09-25,C,345.0,126,2,1.5547
2026-09-25,2026-09-25,C,347.5,22,1,0.875
2026-09-25,2026-09-25,C,350.0,140,2,1.7012
2026-09-25,2026-09-25,C,352.5,14,0,1.7725
2026-09-25,2026-09-25,C,355.0,21,1,1.0547
2026-09-25,2026-09-25,P,265.0,188,60,1.8867
2026-09-25,2026-09-25,P,270.0,155,14,1.7393
2026-09-25,2026-09-25,P,275.0,51,29,1.563
2026-09-25,2026-09-25,P,280.0,242,2,0.6406
2026-09-25,2026-09-25,P,285.0,75,5,0.5313
2026-09-25,2026-09-25,P,287.5,82,1,0.5156
2026-09-25,2026-09-25,P,290.0,316,10,0.4609
2026-09-25,2026-09-25,P,292.5,133,1,0.958
2026-09-25,2026-09-25,P,295.0,729,57,0.6221
2026-09-25,2026-09-25,P,297.5,358,86,0.7476
2026-09-25,2026-09-25,P,300.0,896,314,0.5606
2026-09-25,2026-09-25,P,302.5,251,74,0.1914
